sector,subsector,field,model_variable,category_value,category_name,gas,gas_name,model_variable_information
IPPU,IPPU,ef_ippu_tonne_nf3_per_tonne_production_electronics,:math:\text{NF}_3 Production Process Emission Factor,electronics,cat_industry,nf3,Nitrogen Trifluoride,Unitless emission factor (tonne/tonne) representing how tonnes of :math:`\text{NF}_3` emitted per tonne of production
IPPU,IPPU,ef_ippu_tonne_sf6_per_mmm_gdp_other_product_manufacturing,:math:\text{SF}_6 GDP Production Process Emission Factor,"('other_product_manufacturing', 'other_product_manufacturing')",cat_industry,sf6,Sulfur Hexflouride,Unitless emission factor (tonne/tonne) representing how tonnes of :math:`\text{SF}_6` emitted per billion $USD GDP.
IPPU,IPPU,ef_ippu_tonne_sf6_per_tonne_production_chemicals,:math:\text{SF}_6 Production Process Emission Factor,chemicals,cat_industry,sf6,Sulfur Hexflouride,Unitless emission factor (tonne/tonne) representing how tonnes of :math:`\text{SF}_6` emitted per tonne of production
IPPU,IPPU,ef_ippu_tonne_sf6_per_tonne_production_electronics,:math:\text{SF}_6 Production Process Emission Factor,electronics,cat_industry,sf6,Sulfur Hexflouride,Unitless emission factor (tonne/tonne) representing how tonnes of :math:`\text{SF}_6` emitted per tonne of production
IPPU,IPPU,ef_ippu_tonne_sf6_per_tonne_production_metals,:math:\text{SF}_6 Production Process Emission Factor,metals,cat_industry,sf6,Sulfur Hexflouride,Unitless emission factor (tonne/tonne) representing how tonnes of :math:`\text{SF}_6` emitted per tonne of production
IPPU,IPPU,elasticity_ippu_cement_production_to_gdp,Elasticity of Industrial Production to GDP,cement,cat_industry,,,
IPPU,IPPU,elasticity_ippu_chemicals_production_to_gdp,Elasticity of Industrial Production to GDP,chemicals,cat_industry,,,
IPPU,IPPU,elasticity_ippu_electronics_production_to_gdp,Elasticity of Industrial Production to GDP,electronics,cat_industry,,,
IPPU,IPPU,elasticity_ippu_glass_production_to_gdp,Elasticity of Industrial Production to GDP,glass,cat_industry,,,
IPPU,IPPU,elasticity_ippu_lime_and_carbonite_production_to_gdp,Elasticity of Industrial Production to GDP,lime_and_carbonite,cat_industry,,,
IPPU,IPPU,elasticity_ippu_metals_production_to_gdp,Elasticity of Industrial Production to GDP,metals,cat_industry,,,
IPPU,IPPU,elasticity_ippu_mining_production_to_gdp,Elasticity of Industrial Production to GDP,mining,cat_industry,,,
IPPU,IPPU,elasticity_ippu_paper_production_to_gdp,Elasticity of Industrial Production to GDP,paper,cat_industry,,,
IPPU,IPPU,elasticity_ippu_plastic_production_to_gdp,Elasticity of Industrial Production to GDP,plastic,cat_industry,,,
IPPU,IPPU,elasticity_ippu_product_use_lubricants_product_use_rate_to_gdppc,Elasticity of Product Use Rate to GDP per Capita,product_use_lubricants,cat_industry,,,
IPPU,IPPU,elasticity_ippu_product_use_ods_other_product_use_rate_to_gdppc,Elasticity of Product Use Rate to GDP per Capita,product_use_ods_other,cat_industry,,,
IPPU,IPPU,elasticity_ippu_product_use_ods_refrigeration_product_use_rate_to_gdppc,Elasticity of Product Use Rate to GDP per Capita,product_use_ods_refrigeration,cat_industry,,,
IPPU,IPPU,elasticity_ippu_product_use_paraffin_wax_product_use_rate_to_gdppc,Elasticity of Product Use Rate to GDP per Capita,product_use_paraffin_wax,cat_industry,,,
IPPU,IPPU,elasticity_ippu_rubber_and_leather_production_to_gdp,Elasticity of Industrial Production to GDP,rubber_and_leather,cat_industry,,,
IPPU,IPPU,elasticity_ippu_textiles_production_to_gdp,Elasticity of Industrial Production to GDP,textiles,cat_industry,,,
IPPU,IPPU,elasticity_ippu_wood_production_to_gdp,Elasticity of Industrial Production to GDP,wood,cat_industry,,,
IPPU,IPPU,emission_co2e_c2f6_ippu_product_use_product_use_ods_other,PFC-116 Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,c2f6,Perfluoroethane (PFC-116),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c2f6_ippu_production_chemicals,PFC-116 Emissions from Industrial Production Processes,chemicals,cat_industry,c2f6,Perfluoroethane (PFC-116),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c2f6_ippu_production_electronics,PFC-116 Emissions from Industrial Production Processes,electronics,cat_industry,c2f6,Perfluoroethane (PFC-116),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c2f6_ippu_production_metals,PFC-116 Emissions from Industrial Production Processes,metals,cat_industry,c2f6,Perfluoroethane (PFC-116),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c2h3f3_ippu_product_use_product_use_ods_refrigeration,HFC-143a Emissions from Industrial Product Use,"('product_use_ods_refrigeration', 'product_use_ods_refrigeration')",cat_industry,c2h3f3,"1,1,1-Trifluoroethane (HFC-143a)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c2h3f3_ippu_production_chemicals,HFC-143a Emissions from Industrial Production Processes,"('chemicals', 'chemicals')",cat_industry,c2h3f3,"1,1,1-Trifluoroethane (HFC-143a)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c2hf5_ippu_product_use_product_use_ods_other,HFC-125 Emissions from Industrial Product Use,product_use_ods_other,cat_industry,c2hf5,Pentafluoroethane (HFC-125),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c2hf5_ippu_product_use_product_use_ods_refrigeration,HFC-125 Emissions from Industrial Product Use,product_use_ods_refrigeration,cat_industry,c2hf5,Pentafluoroethane (HFC-125),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c2hf5_ippu_production_chemicals,HFC-125 Emissions from Industrial Production Processes,"('chemicals', 'chemicals')",cat_industry,c2hf5,Pentafluoroethane (HFC-125),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c3f8_ippu_production_chemicals,PFC-218 Emissions from Industrial Production Processes,chemicals,cat_industry,c3f8,Perfluoropropane (PFC-218),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c3f8_ippu_production_electronics,PFC-218 Emissions from Industrial Production Processes,electronics,cat_industry,c3f8,Perfluoropropane (PFC-218),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c3h2f6_ippu_product_use_product_use_ods_other,HFC-236fa Emissions from Industrial Product Use,product_use_ods_other,cat_industry,c3h2f6,"1,1,1,3,3,3-Hexafluoropropane (HFC-236fa)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c3h2f6_ippu_product_use_product_use_ods_refrigeration,HFC-236fa Emissions from Industrial Product Use,product_use_ods_refrigeration,cat_industry,c3h2f6,"1,1,1,3,3,3-Hexafluoropropane (HFC-236fa)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c3h3f5_ippu_product_use_product_use_ods_other,HFC-245fa Emissions from Industrial Product Use,product_use_ods_other,cat_industry,c3h3f5,Pentafluoropropane (HFC-245fa),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c3h3f5_ippu_product_use_product_use_ods_refrigeration,HFC-245fa Emissions from Industrial Product Use,product_use_ods_refrigeration,cat_industry,c3h3f5,Pentafluoropropane (HFC-245fa),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c3hf7_ippu_product_use_product_use_ods_other,HFC-227ea Emissions from Industrial Product Use,product_use_ods_other,cat_industry,c3hf7,"1,1,1,2,3,3,3-Heptafluoropropane (HFC-227ea)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c3hf7_ippu_product_use_product_use_ods_refrigeration,HFC-227ea Emissions from Industrial Product Use,product_use_ods_refrigeration,cat_industry,c3hf7,"1,1,1,2,3,3,3-Heptafluoropropane (HFC-227ea)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c3hf7_ippu_production_chemicals,HFC-227ea Emissions from Industrial Production Processes,"('chemicals', 'chemicals')",cat_industry,c3hf7,"1,1,1,2,3,3,3-Heptafluoropropane (HFC-227ea)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c4f10_ippu_product_use_product_use_ods_other,PFC-31-10 Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,c4f10,Perflubutane/Decafluorobutane (PFC-31-10),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c4f10_ippu_production_chemicals,PFC-31-10 Emissions from Industrial Production Processes,"('chemicals', 'chemicals')",cat_industry,c4f10,Perflubutane/Decafluorobutane (PFC-31-10),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c4f6_ippu_production_electronics,PFC-1114 Emissions from Industrial Production Processes,"('electronics', 'electronics')",cat_industry,c4f6,Hexafluorobutadiene (PFC-1114),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c4h5f5_ippu_product_use_product_use_ods_other,HFC-365mfc Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,c4h5f5,"1,1,1,3,3-Pentafluorobutane (HFC-365mfc)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c4h5f5_ippu_production_chemicals,HFC-365mfc Emissions from Industrial Production Processes,"('chemicals', 'chemicals')",cat_industry,c4h5f5,"1,1,1,3,3-Pentafluorobutane (HFC-365mfc)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c5f12_ippu_production_chemicals,Dodecafluoropentane Emissions from Industrial Production Processes,"('chemicals', 'chemicals')",cat_industry,c5f12,Dodecafluoropentane,""" | Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
 | 
 | Note: Also accounted for in Other Fluorinated Compounds aggregate output emissions."""
IPPU,IPPU,emission_co2e_c5f8_ippu_production_electronics,PFC-1418 Emissions from Industrial Production Processes,"('electronics', 'electronics')",cat_industry,c5f8,Octafluorocyclopentene (PFC-C-1418),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c5h2f10_ippu_product_use_product_use_ods_other,HFC-43-10mee Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,c5h2f10,"2,3-Dihydrodeca-fluoropentane (HFC-43-10mee)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c6f14_ippu_product_use_product_use_ods_other,PFC-51-14 Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,c6f14,Perfluorohexane/Tetradecafluorohexane (PFC-51-14),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_c6f14_ippu_production_chemicals,PFC-51-14 Emissions from Industrial Production Processes,"('chemicals', 'chemicals')",cat_industry,c6f14,Perfluorohexane/Tetradecafluorohexane (PFC-51-14),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_cc4f8_ippu_production_chemicals,PFC-318 Emissions from Industrial Production Processes,chemicals,cat_industry,cc4f8,Perfluorocyclobutane (PFC-C-318),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_cc4f8_ippu_production_electronics,PFC-318 Emissions from Industrial Production Processes,electronics,cat_industry,cc4f8,Perfluorocyclobutane (PFC-C-318),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_cf4_ippu_product_use_product_use_ods_other,PFC-14 Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,cf4,Perfluoromethane (PFC-14),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_cf4_ippu_production_chemicals,PFC-14 Emissions from Industrial Production Processes,chemicals,cat_industry,cf4,Perfluoromethane (PFC-14),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_cf4_ippu_production_electronics,PFC-14 Emissions from Industrial Production Processes,electronics,cat_industry,cf4,Perfluoromethane (PFC-14),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_cf4_ippu_production_metals,PFC-14 Emissions from Industrial Production Processes,metals,cat_industry,cf4,Perfluoromethane (PFC-14),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_ch2f2_ippu_product_use_product_use_ods_refrigeration,HFC-32 Emissions from Industrial Product Use,"('product_use_ods_refrigeration', 'product_use_ods_refrigeration')",cat_industry,ch2f2,Difluoromethane (HFC-32),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_ch2f2_ippu_production_chemicals,HFC-32 Emissions from Industrial Production Processes,chemicals,cat_industry,ch2f2,Difluoromethane (HFC-32),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_ch2f2_ippu_production_electronics,HFC-32 Emissions from Industrial Production Processes,electronics,cat_industry,ch2f2,Difluoromethane (HFC-32),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_ch2fchf2_ippu_product_use_product_use_ods_other,HFC-143 Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,ch2fchf2,"1,1,2-Trifluoroethane (HFC-143)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_ch3cci2f_ippu_product_use_product_use_ods_other,HCFC-141b Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,ch3cci2f,"1,1-Dichloro-1-fluoroethane (HCFC-141b)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_ch3ccif2_ippu_product_use_product_use_ods_other,HCFC-142b Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,ch3ccif2,"1-Chloro-1,1-difluoroethane (HCFC-142b)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_ch3chf2_ippu_product_use_product_use_ods_other,HFC-152a Emissions from Industrial Product Use,product_use_ods_other,cat_industry,ch3chf2,"1,1-Difluoroethane (HFC-152a)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_ch3chf2_ippu_product_use_product_use_ods_refrigeration,HFC-152a Emissions from Industrial Product Use,product_use_ods_refrigeration,cat_industry,ch3chf2,"1,1-Difluoroethane (HFC-152a)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_ch3chf2_ippu_production_chemicals,HFC-152a Emissions from Industrial Production Processes,"('chemicals', 'chemicals')",cat_industry,ch3chf2,"1,1-Difluoroethane (HFC-152a)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_ch3f_ippu_production_electronics,HFC-41 Emissions from Industrial Production Processes,"('electronics', 'electronics')",cat_industry,ch3f,Fluoromethane (HFC-41),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_ch4_ippu_production_chemicals,:math:\text{CH}_4 Emissions from Industrial Production Processes,chemicals,cat_industry,ch4,Methane,
IPPU,IPPU,emission_co2e_ch4_ippu_production_metals,:math:\text{CH}_4 Emissions from Industrial Production Processes,metals,cat_industry,ch4,Methane,
IPPU,IPPU,emission_co2e_ch4_ippu_production_paper,:math:\text{CH}_4 Emissions from Industrial Production Processes,paper,cat_industry,ch4,Methane,
IPPU,IPPU,emission_co2e_ch4_ippu_production_plastic,:math:\text{CH}_4 Emissions from Industrial Production Processes,plastic,cat_industry,ch4,Methane,
IPPU,IPPU,emission_co2e_chf2cf3_ippu_product_use_product_use_ods_other,HFC-134a Emissions from Industrial Product Use,product_use_ods_other,cat_industry,chf2cf3,"1,1,1,2-Tetrafluoroethane (HFC-134a)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_chf2cf3_ippu_product_use_product_use_ods_refrigeration,HFC-134a Emissions from Industrial Product Use,product_use_ods_refrigeration,cat_industry,chf2cf3,"1,1,1,2-Tetrafluoroethane (HFC-134a)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_chf2cf3_ippu_production_chemicals,HFC-134a Emissions from Industrial Production Processes,"('chemicals', 'chemicals')",cat_industry,chf2cf3,"1,1,1,2-Tetrafluoroethane (HFC-134a)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_chf2chf2_ippu_product_use_product_use_ods_other,HFC-134 Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,chf2chf2,"1,1,2,2-Tetrafluoroethane (HFC-134)",| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_chf3_ippu_product_use_product_use_ods_other,HFC-23 Emissions from Industrial Product Use,product_use_ods_other,cat_industry,chf3,Trifluoromethane (HFC-23),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_chf3_ippu_product_use_product_use_ods_refrigeration,HFC-23 Emissions from Industrial Product Use,product_use_ods_refrigeration,cat_industry,chf3,Trifluoromethane (HFC-23),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_chf3_ippu_production_chemicals,HFC-23 Emissions from Industrial Production Processes,chemicals,cat_industry,chf3,Trifluoromethane (HFC-23),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_chf3_ippu_production_electronics,HFC-23 Emissions from Industrial Production Processes,electronics,cat_industry,chf3,Trifluoromethane (HFC-23),| Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
IPPU,IPPU,emission_co2e_co2_ippu_product_use_product_use_lubricants,:math:\text{CO}_2 Emissions from Industrial Product Use,product_use_lubricants,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_co2_ippu_product_use_product_use_other,:math:\text{CO}_2 Emissions from Industrial Product Use,product_use_other,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_co2_ippu_product_use_product_use_paraffin_wax,:math:\text{CO}_2 Emissions from Industrial Product Use,product_use_paraffin_wax,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_co2_ippu_production_cement,:math:\text{CO}_2 Emissions from Industrial Production Processes,cement,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_co2_ippu_production_chemicals,:math:\text{CO}_2 Emissions from Industrial Production Processes,chemicals,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_co2_ippu_production_glass,:math:\text{CO}_2 Emissions from Industrial Production Processes,glass,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_co2_ippu_production_lime_and_carbonite,:math:\text{CO}_2 Emissions from Industrial Production Processes,lime_and_carbonite,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_co2_ippu_production_metals,:math:\text{CO}_2 Emissions from Industrial Production Processes,metals,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_co2_ippu_production_paper,:math:\text{CO}_2 Emissions from Industrial Production Processes,paper,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_co2_ippu_production_plastic,:math:\text{CO}_2 Emissions from Industrial Production Processes,plastic,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_co2_ippu_production_product_use_lubricants,:math:\text{CO}_2 Emissions from Industrial Production Processes,product_use_lubricants,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_co2_ippu_production_product_use_paraffin_wax,:math:\text{CO}_2 Emissions from Industrial Production Processes,product_use_paraffin_wax,cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,emission_co2e_hfcs_ippu_product_use_product_use_ods_other,HFC Emissions from Industrial Product Use,product_use_ods_other,cat_industry,,,"Aggregate emissions, across all specified HFCs, resulting from product use in industry."
IPPU,IPPU,emission_co2e_hfcs_ippu_product_use_product_use_ods_refrigeration,HFC Emissions from Industrial Product Use,product_use_ods_refrigeration,cat_industry,,,"Aggregate emissions, across all specified HFCs, resulting from product use in industry."
IPPU,IPPU,emission_co2e_hfcs_ippu_production_chemicals,HFC Emissions from Industrial Production Processes,chemicals,cat_industry,,,"Aggregate emissions, across all specified HFCs, resulting from industrial production processes. "
IPPU,IPPU,emission_co2e_hfcs_ippu_production_electronics,HFC Emissions from Industrial Production Processes,electronics,cat_industry,,,"Aggregate emissions, across all specified HFCs, resulting from industrial production processes. "
IPPU,IPPU,emission_co2e_hfcs_ippu_production_metals,HFC Emissions from Industrial Production Processes,metals,cat_industry,,,"Aggregate emissions, across all specified HFCs, resulting from industrial production processes. "
IPPU,IPPU,emission_co2e_n2o_ippu_production_chemicals,:math:\text{N}_2\text{O} Emissions from Industrial Production Processes,chemicals,cat_industry,n2o,Nitrus Oxide,
IPPU,IPPU,emission_co2e_n2o_ippu_production_other_product_manufacturing,:math:\text{N}_2\text{O} Emissions from Industrial Production Processes,other_product_manufacturing,cat_industry,n2o,Nitrus Oxide,
IPPU,IPPU,emission_co2e_n2o_ippu_production_paper,:math:\text{N}_2\text{O} Emissions from Industrial Production Processes,paper,cat_industry,n2o,Nitrus Oxide,
IPPU,IPPU,emission_co2e_n2o_ippu_production_plastic,:math:\text{N}_2\text{O} Emissions from Industrial Production Processes,plastic,cat_industry,n2o,Nitrus Oxide,
IPPU,IPPU,emission_co2e_nf3_ippu_production_chemicals,:math:\text{NF}_3 Emissions from Industrial Production Processes,chemicals,cat_industry,nf3,Nitrogen Trifluoride," | Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
 | 
 | Note: Also accounted for in Other Fluorinated Compounds aggregate output emissions."
IPPU,IPPU,emission_co2e_nf3_ippu_production_electronics,:math:\text{NF}_3 Emissions from Industrial Production Processes,electronics,cat_industry,nf3,Nitrogen Trifluoride," | Used in calibration to key industrial subsectors using data from `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_
 | 
 | Note: Also accounted for in Other Fluorinated Compounds aggregate output emissions."
IPPU,IPPU,emission_co2e_other_fcs_ippu_product_use_product_use_ods_other,Other Fluorinated Compound Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,,," | Aggregate emissions, across all specified non-PFC/HFC flourinated compounds (including HCFCs, halogenated alcohols, ethers, furans, aldehydes, and ketones, where applicable), resulting from industrial production processes. 
 | 
 | Includes HCFC-141b and HCFC-142b"
IPPU,IPPU,emission_co2e_other_fcs_ippu_production_chemicals,Other Fluorinated Compound Emissions from Industrial Production Processes,chemicals,cat_industry,,," | Aggregate emissions, across all specified non-PFC/HFC flourinated compounds (including halogenated alcohols, ethers, furans, aldehydes, and ketones, where applicable), resulting from industrial production processes. 
 | 
 | Includes Dodecafluoropentane,:math:`\text{NF}_3`, and Octafluorooxolane."
IPPU,IPPU,emission_co2e_other_fcs_ippu_production_electronics,Other Fluorinated Compound Emissions from Industrial Production Processes,electronics,cat_industry,,," | Aggregate emissions, across all specified non-PFC/HFC flourinated compounds (including halogenated alcohols, ethers, furans, aldehydes, and ketones, where applicable), resulting from industrial production processes. 
 | 
 | Includes Dodecafluoropentane,:math:`\text{NF}_3`, and Octafluorooxolane."
IPPU,IPPU,emission_co2e_pfcs_ippu_product_use_product_use_ods_other,PFC Emissions from Industrial Product Use,"('product_use_ods_other', 'product_use_ods_other')",cat_industry,,,"Aggregate emissions, across all specified PFCs, resulting from product use in industry."
IPPU,IPPU,emission_co2e_pfcs_ippu_production_chemicals,PFC Emissions from Industrial Production Processes,chemicals,cat_industry,,,"Aggregate emissions, across all specified PFCs, resulting from industrial production processes. "
IPPU,IPPU,emission_co2e_pfcs_ippu_production_electronics,PFC Emissions from Industrial Production Processes,electronics,cat_industry,,,"Aggregate emissions, across all specified PFCs, resulting from industrial production processes. "
IPPU,IPPU,emission_co2e_pfcs_ippu_production_other_product_manufacturing,PFC Emissions from Industrial Production Processes,other_product_manufacturing,cat_industry,,,"Aggregate emissions, across all specified PFCs, resulting from industrial production processes. "
IPPU,IPPU,emission_co2e_sf6_ippu_production_chemicals,:math:\text{SF}_6 Emissions from Industrial Production Processes,chemicals,cat_industry,sf6,Sulfur Hexflouride,
